"state","year","quarter","district","topuser_count","amount"
"rajasthan",2018,1,"nagaur","226358","245926095"
"rajasthan",2018,1,"ajmer","224405","347556930"
"rajasthan",2018,1,"udaipur","224103","315736880"
"rajasthan",2018,2,"jaipur","3175255","4952882923"
"rajasthan",2018,2,"alwar","700144","1094410045"
"rajasthan",2018,2,"jodhpur","435868","822648668"
"rajasthan",2018,2,"kota","397475","569851208"
"rajasthan",2018,2,"sikar","396177","599106341"
"rajasthan",2018,2,"bhilwara","379750","588411664"
"rajasthan",2018,2,"ganganagar","316032","524823184"
"rajasthan",2018,2,"nagaur","304856","430074432"
"rajasthan",2018,2,"ajmer","303419","573173492"
"rajasthan",2018,2,"udaipur","291907","521933430"
"rajasthan",2018,3,"jaipur","4954443","7882149495"
"rajasthan",2018,3,"alwar","1024880","1687744781"
"rajasthan",2018,3,"kota","582519","821606603"
"rajasthan",2018,3,"jodhpur","570133","1263392447"
"rajasthan",2018,3,"bhilwara","544999","933730469"
"rajasthan",2018,3,"sikar","478163","893538054"
"rajasthan",2018,3,"nagaur","473481","696224766"
"rajasthan",2018,3,"dausa","448286","532308543"
"rajasthan",2018,3,"udaipur","417509","818672225"
"rajasthan",2018,3,"ajmer","400284","841931847"
"rajasthan",2018,4,"jaipur","7271209","12107341570"
"rajasthan",2018,4,"alwar","1532807","2700489271"
"rajasthan",2018,4,"jodhpur","854003","1928732779"
"rajasthan",2018,4,"kota","831676","1186913794"
"rajasthan",2018,4,"bhilwara","781679","1420324851"
"rajasthan",2018,4,"sikar","735428","1558681541"
"rajasthan",2018,4,"dausa","673282","921613483"
"rajasthan",2018,4,"udaipur","606049","1219187068"
"rajasthan",2018,4,"ajmer","577840","1318562549"
"rajasthan",2018,4,"ganganagar","561084","1174061621"
"rajasthan",2019,1,"jaipur","19178441","25043540802"
"rajasthan",2019,1,"alwar","2791195","3949132715"
"rajasthan",2019,1,"kota","1748396","1712973062"
"rajasthan",2019,1,"bhilwara","1615975","2126329688"
"rajasthan",2019,1,"jodhpur","1535328","2762592744"
"rajasthan",2019,1,"dausa","1370483","1416280225"
"rajasthan",2019,1,"sikar","1310064","2164835681"
"rajasthan",2019,1,"ajmer","1030802","1810602285"
"rajasthan",2019,1,"udaipur","998792","1584751475"
"rajasthan",2019,1,"jhunjhunu","984628","1661037640"
"rajasthan",2019,2,"jaipur","27449382","46056907217"
"rajasthan",2019,2,"alwar","2451727","4430719900"
"rajasthan",2019,2,"jodhpur","1733269","3700049029"
"rajasthan",2019,2,"kota","1571917","2185105967"
"rajasthan",2019,2,"bhilwara","1359790","2514774804"
"rajasthan",2019,2,"sikar","1198479","2624570999"
"rajasthan",2019,2,"jhunjhunu","1128965","2364089403"
"rajasthan",2019,2,"ajmer","1078977","2153453855"
"rajasthan",2019,2,"dausa","1063146","1644609703"
"rajasthan",2019,2,"udaipur","1007076","1724895639"
"rajasthan",2019,3,"jaipur","36334520","58402103361"
"rajasthan",2019,3,"alwar","3359867","5501752093"
"rajasthan",2019,3,"jodhpur","2465513","4931658536"
"rajasthan",2019,3,"kota","2435542","2706744842"
"rajasthan",2019,3,"bhilwara","1993704","3277886477"
"rajasthan",2019,3,"sikar","1660524","3298948099"
"rajasthan",2019,3,"udaipur","1643482","2352763016"
"rajasthan",2019,3,"ajmer","1474810","2744812298"
"rajasthan",2019,3,"dausa","1428706","1976649525"
"rajasthan",2019,3,"jhunjhunu","1333354","2830120895"
"rajasthan",2019,4,"jaipur","44335592","81782144762"
"rajasthan",2019,4,"alwar","4269770","7746529383"
"rajasthan",2019,4,"jodhpur","3216115","6915335471"
"rajasthan",2019,4,"kota","2899819","3813622080"
"rajasthan",2019,4,"bhilwara","2464660","4716195174"
"rajasthan",2019,4,"udaipur","2311396","3313736216"
"rajasthan",2019,4,"sikar","2248784","5037411453"
"rajasthan",2019,4,"ajmer","2025212","4104641129"
"rajasthan",2019,4,"dausa","1869433","3045918034"
"rajasthan",2019,4,"jhunjhunu","1869375","4227582983"
"rajasthan",2020,1,"jaipur","52623661","98360847994"
"rajasthan",2020,1,"alwar","5046369","9090012850"
"rajasthan",2020,1,"jodhpur","3807384","7642170734"
"rajasthan",2020,1,"kota","3282916","4272102864"
"rajasthan",2020,1,"bhilwara","2976581","5578143402"
"rajasthan",2020,1,"sikar","2898431","6198159589"
"rajasthan",2020,1,"udaipur","2735381","3947849173"
"rajasthan",2020,1,"ajmer","2642400","5228150511"
"rajasthan",2020,1,"dausa","2290731","3676225560"
"rajasthan",2020,1,"nagaur","1885285","4010256397"
"rajasthan",2020,2,"jaipur","43871862","88270816978"
"rajasthan",2020,2,"alwar","5981709","10239649720"
"rajasthan",2020,2,"jodhpur","3972317","7649652332"
"rajasthan",2020,2,"sikar","3448263","6813435570"
"rajasthan",2020,2,"bhilwara","3144077","5583955261"
"rajasthan",2020,2,"dausa","2849821","4537835886"
"rajasthan",2020,2,"kota","2674020","4271159445"
"rajasthan",2020,2,"ajmer","2539677","4723275737"
"rajasthan",2020,2,"nagaur","2506689","4856436699"
"rajasthan",2020,2,"udaipur","2293910","3491313531"
"rajasthan",2020,3,"jaipur","71797182","138189424031"
"rajasthan",2020,3,"alwar","7995044","14617913028"
"rajasthan",2020,3,"jodhpur","6262826","13714122198"
"rajasthan",2020,3,"bhilwara","4656173","9414793216"
"rajasthan",2020,3,"sikar","4567655","9916206322"
"rajasthan",2020,3,"kota","4442791","8027789841"
"rajasthan",2020,3,"ajmer","3910137","8288212744"
"rajasthan",2020,3,"udaipur","3836995","6351934008"
"rajasthan",2020,3,"dausa","3552220","5920927936"
"rajasthan",2020,3,"nagaur","3048026","6903346685"
"rajasthan",2020,4,"jaipur","82378485","159641718978"
"rajasthan",2020,4,"alwar","10874361","21064630283"
"rajasthan",2020,4,"jodhpur","8568947","19107841742"
"rajasthan",2020,4,"bhilwara","6669204","13765886969"
"rajasthan",2020,4,"sikar","6635869","15551286577"
"rajasthan",2020,4,"kota","6392503","11328763287"
"rajasthan",2020,4,"ajmer","5843422","12526263261"
"rajasthan",2020,4,"udaipur","5631994","9376663714"
"rajasthan",2020,4,"nagaur","4447471","10913756198"
"rajasthan",2020,4,"bikaner","4005208","8393453473"
"rajasthan",2021,1,"jaipur","125917532","223771205713"
"rajasthan",2021,1,"alwar","12041829","23497000298"
"rajasthan",2021,1,"jodhpur","11409882","24774598219"
"rajasthan",2021,1,"kota","9133910","15546647728"
"rajasthan",2021,1,"bhilwara","7672484","16416337442"
"rajasthan",2021,1,"sikar","7581768","17303999484"
"rajasthan",2021,1,"ajmer","7053995","15317166378"
"rajasthan",2021,1,"udaipur","6826421","10957000442"
"rajasthan",2021,1,"dausa","4999310","8786072972"
"rajasthan",2021,1,"nagaur","4976059","12761075160"
"rajasthan",2021,2,"jaipur","137247139","248390977965"
"rajasthan",2021,2,"alwar","14291357","26436939538"
"rajasthan",2021,2,"jodhpur","12941666","27913789332"
"rajasthan",2021,2,"kota","9960676","18087598514"
"rajasthan",2021,2,"sikar","8840543","19750164304"
"rajasthan",2021,2,"bhilwara","8735150","17984159143"
"rajasthan",2021,2,"ajmer","7863986","16687418391"
"rajasthan",2021,2,"nagaur","6493229","15639817786"
"rajasthan",2021,2,"dausa","6410357","10828124761"
"rajasthan",2021,2,"udaipur","6280736","10800769538"
"rajasthan",2021,3,"jaipur","193839196","313664435689"
"rajasthan",2021,3,"jodhpur","19263957","38514689413"
"rajasthan",2021,3,"alwar","18956440","31796623473"
"rajasthan",2021,3,"kota","13858632","22356848821"
"rajasthan",2021,3,"bhilwara","12558408","23899765687"
"rajasthan",2021,3,"sikar","12157675","24859966681"
"rajasthan",2021,3,"ajmer","12039695","23974005141"
"rajasthan",2021,3,"udaipur","10000681","15950385929"
"rajasthan",2021,3,"nagaur","8542495","19712431243"
"rajasthan",2021,3,"dausa","8175162","12267753351"
"rajasthan",2021,4,"jaipur","231804892","394435778364"
"rajasthan",2021,4,"jodhpur","23671637","49201187505"
"rajasthan",2021,4,"alwar","23661509","40984441151"
"rajasthan",2021,4,"bhilwara","15373212","29555829037"
"rajasthan",2021,4,"ajmer","15049250","31040109508"
"rajasthan",2021,4,"sikar","14946567","32671486020"
"rajasthan",2021,4,"kota","14912645","24168234009"
"rajasthan",2021,4,"udaipur","12082286","19874244609"
"rajasthan",2021,4,"nagaur","10615952","25959911336"
"rajasthan",2021,4,"dausa","10142219","16190233721"
"rajasthan",2022,1,"jaipur","262950613","434507898653"
"rajasthan",2022,1,"jodhpur","27810577","56966935615"
"rajasthan",2022,1,"alwar","27462202","46051829716"
"rajasthan",2022,1,"kota","19207151","30335394639"
"rajasthan",2022,1,"bhilwara","18219742","34832214593"
"rajasthan",2022,1,"ajmer","17973292","36567659945"
"rajasthan",2022,1,"sikar","16975662","35691652892"
"rajasthan",2022,1,"udaipur","13527713","22322610838"
"rajasthan",2022,1,"nagaur","12629151","30251543728"
"rajasthan",2022,1,"bikaner","11656264","23262580003"
"rajasthan",2022,2,"jaipur","314511010","497492495896"
"rajasthan",2022,2,"alwar","31488094","50746151173"
"rajasthan",2022,2,"jodhpur","31463295","61614349060"
"rajasthan",2022,2,"kota","22930803","36055197912"
"rajasthan",2022,2,"ajmer","20900496","40715583331"
"rajasthan",2022,2,"bhilwara","20131391","38273076738"
"rajasthan",2022,2,"sikar","19932783","40102076742"
"rajasthan",2022,2,"udaipur","15896129","24912652508"
"rajasthan",2022,2,"nagaur","14631304","33408260595"
"rajasthan",2022,2,"bikaner","13694139","26087476960"
"rajasthan",2022,3,"jaipur","377469909","564818218571"
"rajasthan",2022,3,"jodhpur","44177624","78522559027"
"rajasthan",2022,3,"alwar","35823235","53614596972"
"rajasthan",2022,3,"ajmer","28082495","49547976214"
"rajasthan",2022,3,"kota","22439613","32238127933"
"rajasthan",2022,3,"bhilwara","22210445","37982785217"
"rajasthan",2022,3,"sikar","21334188","40269671901"
"rajasthan",2022,3,"udaipur","17437737","26920987877"
"rajasthan",2022,3,"nagaur","17110682","34696357961"
"rajasthan",2022,3,"bikaner","15580963","27371553576"
"rajasthan",2022,4,"jaipur","404922774","635458549843"
"rajasthan",2022,4,"jodhpur","65465040","116215227388"
"rajasthan",2022,4,"alwar","38922404","61077684974"
"rajasthan",2022,4,"bhilwara","27720484","47886590519"
"rajasthan",2022,4,"ajmer","27641155","51933913055"
"rajasthan",2022,4,"udaipur","26954261","41938245497"
"rajasthan",2022,4,"kota","26571402","37841298987"
"rajasthan",2022,4,"sikar","23710055","48095846112"
"rajasthan",2022,4,"nagaur","20286836","43215070664"
"rajasthan",2022,4,"bikaner","16072144","30210151812"
"rajasthan",2023,1,"jaipur","250101628","383391511211"
"rajasthan",2023,1,"alwar","59810068","90609216574"
"rajasthan",2023,1,"jodhpur","55799596","103638420860"
"rajasthan",2023,1,"ajmer","40711142","75097900480"
"rajasthan",2023,1,"bhilwara","40390520","69684628207"
"rajasthan",2023,1,"kota","37756795","49533748966"
"rajasthan",2023,1,"sikar","37352772","73473038385"
"rajasthan",2023,1,"nagaur","29670841","64697662210"
"rajasthan",2023,1,"udaipur","28562794","42357660825"
"rajasthan",2023,1,"barmer","27662361","55275431518"
"rajasthan",2023,2,"jaipur","291245541","414094307123"
"rajasthan",2023,2,"alwar","72379746","100096748505"
"rajasthan",2023,2,"jodhpur","63628518","111202183454"
"rajasthan",2023,2,"ajmer","47633939","82448878689"
"rajasthan",2023,2,"bhilwara","46805864","76181416686"
"rajasthan",2023,2,"sikar","43838459","80007069194"
"rajasthan",2023,2,"kota","42838853","57552911099"
"rajasthan",2023,2,"nagaur","34917594","69594287612"
"rajasthan",2023,2,"udaipur","32859859","46209374120"
"rajasthan",2023,2,"bikaner","31513648","53282144682"
"sikkim",2018,1,"east","24432","35907388"
"sikkim",2018,1,"south","11355","16098283"
"sikkim",2018,1,"west","4845","7468491"
"sikkim",2018,1,"north","3446","5176777"
"sikkim",2018,2,"east","40432","83823658"
"sikkim",2018,2,"south","16740","27651618"
"sikkim",2018,2,"west","10671","19368446"
"sikkim",2018,2,"north","6735","12849363"
"sikkim",2018,3,"east","59571","133322127"
"sikkim",2018,3,"south","24662","40036376"
"sikkim",2018,3,"west","14121","33797877"
"sikkim",2018,3,"north","10146","27923847"
"sikkim",2018,4,"east","84485","216960325"
"sikkim",2018,4,"south","34495","60113689"
"sikkim",2018,4,"west","19567","51859360"
"sikkim",2018,4,"north","15986","54207984"
"sikkim",2019,1,"east","155482","291845618"
"sikkim",2019,1,"south","47506","76869334"
"sikkim",2019,1,"west","21489","46329216"
"sikkim",2019,1,"north","15810","42949467"
"sikkim",2019,2,"east","297652","538259508"
"sikkim",2019,2,"south","45712","82937895"
"sikkim",2019,2,"west","26024","63325568"
"sikkim",2019,2,"north","18856","54371273"
"sikkim",2019,3,"east","429201","643298305"
"sikkim",2019,3,"south","61142","106415589"
"sikkim",2019,3,"west","33550","66514137"
"sikkim",2019,3,"north","28543","68488418"
"sikkim",2019,4,"east","616761","877636921"
"sikkim",2019,4,"south","73099","121803196"
"sikkim",2019,4,"west","43955","92445263"
"sikkim",2019,4,"north","33255","84624222"
"sikkim",2020,1,"east","360279","729478142"
"sikkim",2020,1,"south","82456","138401236"
"sikkim",2020,1,"west","49913","100981562"
"sikkim",2020,1,"north","35470","84615332"
"sikkim",2020,2,"east","304581","653853477"
"sikkim",2020,2,"south","95669","152837659"
"sikkim",2020,2,"west","69860","121265799"
"sikkim",2020,2,"north","47621","126661853"
"sikkim",2020,3,"east","353881","869648385"
"sikkim",2020,3,"south","104888","202497014"
"sikkim",2020,3,"west","79994","165556236"
"sikkim",2020,3,"north","57672","163225093"
"sikkim",2020,4,"east","428732","1129627876"
"sikkim",2020,4,"south","130339","292804584"
"sikkim",2020,4,"west","95163","245657098"
"sikkim",2020,4,"north","80801","251186247"
"sikkim",2021,1,"east","516158","1432658383"
"sikkim",2021,1,"south","127233","310128541"
"sikkim",2021,1,"west","88532","254432217"
"sikkim",2021,1,"north","68266","220448585"
"sikkim",2021,2,"east","635504","1575867391"
"sikkim",2021,2,"south","157530","344012187"
"sikkim",2021,2,"west","102322","248942844"
"sikkim",2021,2,"north","81358","256077157"
"sikkim",2021,3,"east","757493","1937906269"
"sikkim",2021,3,"south","188063","416609482"
"sikkim",2021,3,"west","116665","312940476"
"sikkim",2021,3,"north","98373","321880637"
"sikkim",2021,4,"east","1071092","2791933180"
"sikkim",2021,4,"south","238464","546711693"
"sikkim",2021,4,"west","146397","436365769"
"sikkim",2021,4,"north","128392","421772619"
"sikkim",2022,1,"east","1173942","2887894589"
"sikkim",2022,1,"south","281076","619438912"
"sikkim",2022,1,"west","165446","468296204"
"sikkim",2022,1,"north","123838","391801570"
"sikkim",2022,2,"east","1540255","3736097006"
"sikkim",2022,2,"south","391808","756330708"
"sikkim",2022,2,"west","215921","578171484"
"sikkim",2022,2,"north","174097","540506473"
"sikkim",2022,3,"east","1604446","3375012613"
"sikkim",2022,3,"south","406488","760409362"
"sikkim",2022,3,"west","204845","503543690"
"sikkim",2022,3,"north","180979","523914879"
"sikkim",2022,4,"east","2227237","4615052808"
"sikkim",2022,4,"south","410951","731151545"
"sikkim",2022,4,"west","222875","569473212"
"sikkim",2022,4,"north","197276","542707824"
"sikkim",2023,1,"east","2050840","4070142377"
"sikkim",2023,1,"south","686864","1130114141"
"sikkim",2023,1,"west","368967","853504549"
"sikkim",2023,1,"north","289457","708806955"
"sikkim",2023,2,"east","2681672","5266694395"
"sikkim",2023,2,"south","866355","1313893353"
"sikkim",2023,2,"west","468073","1009668241"
"sikkim",2023,2,"north","396867","990094447"
"tamil-nadu",2018,1,"chennai","2656230","4281137763"
"tamil-nadu",2018,1,"chengalpattu","569483","1030187165"
"tamil-nadu",2018,1,"coimbatore","533919","913824435"
"tamil-nadu",2018,1,"thiruvallur","413340","730210414"
"tamil-nadu",2018,1,"kancheepuram","308279","538409899"
"tamil-nadu",2018,1,"tiruppur","239740","423271980"
"tamil-nadu",2018,1,"salem","219916","375963972"
"tamil-nadu",2018,1,"krishnagiri","153618","253907426"
"tamil-nadu",2018,1,"tiruchirappalli","149186","262528157"
"tamil-nadu",2018,1,"madurai","129858","232151304"
"tamil-nadu",2018,2,"chennai","3719593","7305357441"
"tamil-nadu",2018,2,"coimbatore","871802","1722112067"
"tamil-nadu",2018,2,"chengalpattu","829689","1681243537"
"tamil-nadu",2018,2,"thiruvallur","615860","1281039199"
"tamil-nadu",2018,2,"kancheepuram","460276","926687780"
"tamil-nadu",2018,2,"tiruppur","391330","829169121"
"tamil-nadu",2018,2,"salem","333175","709542959"
"tamil-nadu",2018,2,"tiruchirappalli","245903","507249777"
"tamil-nadu",2018,2,"krishnagiri","240421","518922355"
"tamil-nadu",2018,2,"madurai","213788","460415565"
"tamil-nadu",2018,3,"chennai","5887343","10122319547"
"tamil-nadu",2018,3,"coimbatore","1469560","2559173878"
"tamil-nadu",2018,3,"chengalpattu","1337462","2362109206"
"tamil-nadu",2018,3,"thiruvallur","957503","1926378415"
"tamil-nadu",2018,3,"kancheepuram","766192","1416878619"
"tamil-nadu",2018,3,"tiruppur","583538","1259741718"
"tamil-nadu",2018,3,"salem","484460","980781000"
"tamil-nadu",2018,3,"krishnagiri","421247","853575951"
"tamil-nadu",2018,3,"tiruchirappalli","342744","723073925"
"tamil-nadu",2018,3,"madurai","322515","702347697"
"tamil-nadu",2018,4,"chennai","8007699","14632395111"
"tamil-nadu",2018,4,"chengalpattu","1974233","3371036661"
"tamil-nadu",2018,4,"coimbatore","1902305","3656789906"
"tamil-nadu",2018,4,"thiruvallur","1578958","2979682371"
"tamil-nadu",2018,4,"kancheepuram","1161731","2100098548"
"tamil-nadu",2018,4,"tiruppur","811860","1780229998"
"tamil-nadu",2018,4,"salem","696312","1471377592"
"tamil-nadu",2018,4,"krishnagiri","593519","1260396240"
"tamil-nadu",2018,4,"tiruchirappalli","521026","1117403133"
"tamil-nadu",2018,4,"madurai","474612","1067216903"
"tamil-nadu",2019,1,"chennai","11642449","18810971715"
"tamil-nadu",2019,1,"chengalpattu","3285713","4918695631"
"tamil-nadu",2019,1,"coimbatore","2709665","5072064994"
"tamil-nadu",2019,1,"thiruvallur","2305713","3957616692"
"tamil-nadu",2019,1,"kancheepuram","1732340","2735468905"
"tamil-nadu",2019,1,"tiruppur","1078231","2186722074"
"tamil-nadu",2019,1,"salem","949562","1916555035"
"tamil-nadu",2019,1,"krishnagiri","848874","1549327562"
"tamil-nadu",2019,1,"tiruchirappalli","739515","1460934060"
"tamil-nadu",2019,1,"madurai","662080","1386372055"
"tamil-nadu",2019,2,"chennai","10577435","20366477248"
"tamil-nadu",2019,2,"chengalpattu","3719692","5655296089"
"tamil-nadu",2019,2,"coimbatore","3191687","7063644440"
"tamil-nadu",2019,2,"thiruvallur","2486358","4674408138"
"tamil-nadu",2019,2,"kancheepuram","1656532","2936409444"
"tamil-nadu",2019,2,"tiruppur","1179119","2631888253"
"tamil-nadu",2019,2,"salem","1018100","2340941776"
"tamil-nadu",2019,2,"tiruchirappalli","776306","1748258486"
"tamil-nadu",2019,2,"madurai","741073","1703311128"
"tamil-nadu",2019,2,"krishnagiri","663016","1504554590"
"tamil-nadu",2019,3,"chennai","11333032","23024193806"
"tamil-nadu",2019,3,"chengalpattu","5765425","7255276541"
"tamil-nadu",2019,3,"coimbatore","4303835","9457627886"
"tamil-nadu",2019,3,"thiruvallur","3497534","5790229761"
"tamil-nadu",2019,3,"kancheepuram","2374121","3749463856"
"tamil-nadu",2019,3,"tiruppur","1583318","3459384834"
"tamil-nadu",2019,3,"salem","1348219","3089948772"
"tamil-nadu",2019,3,"tiruchirappalli","1028271","2283457399"
"tamil-nadu",2019,3,"madurai","1004838","2163231650"
"tamil-nadu",2019,3,"krishnagiri","906439","1897364249"
"tamil-nadu",2019,4,"chennai","16437269","31810645818"
"tamil-nadu",2019,4,"chengalpattu","7809082","9083457171"
"tamil-nadu",2019,4,"coimbatore","5937176","11949970483"
"tamil-nadu",2019,4,"thiruvallur","4441180","7308502938"
"tamil-nadu",2019,4,"kancheepuram","3134851","4643283493"
"tamil-nadu",2019,4,"tiruppur","2020118","4339514037"
"tamil-nadu",2019,4,"salem","1754893","3897469229"
"tamil-nadu",2019,4,"tiruchirappalli","1364259","2850823023"
"tamil-nadu",2019,4,"madurai","1315576","2775348044"
"tamil-nadu",2019,4,"krishnagiri","1302647","2599923579"
"tamil-nadu",2020,1,"chennai","21747309","40923609646"
"tamil-nadu",2020,1,"chengalpattu","8891884","10378205349"
"tamil-nadu",2020,1,"coimbatore","6238270","11125605562"
"tamil-nadu",2020,1,"thiruvallur","5190597","8255497495"
"tamil-nadu",2020,1,"kancheepuram","3618880","5144042351"
"tamil-nadu",2020,1,"tiruppur","1918620","3829323477"
"tamil-nadu",2020,1,"salem","1816883","3938965855"
"tamil-nadu",2020,1,"krishnagiri","1806032","3381602584"
"tamil-nadu",2020,1,"madurai","1334450","2667507197"
"tamil-nadu",2020,1,"vellore","1236004","1793602013"
"tamil-nadu",2020,2,"chennai","12611208","29147317645"
"tamil-nadu",2020,2,"coimbatore","4598586","9331489603"
"tamil-nadu",2020,2,"chengalpattu","3911793","5672393785"
"tamil-nadu",2020,2,"thiruvallur","3872452","6511946064"
"tamil-nadu",2020,2,"kancheepuram","2203060","3393883768"
"tamil-nadu",2020,2,"salem","1996687","3860454262"
"tamil-nadu",2020,2,"krishnagiri","1815882","2926042853"
"tamil-nadu",2020,2,"tiruppur","1672101","2911511484"
"tamil-nadu",2020,2,"madurai","1479517","2674909378"
"tamil-nadu",2020,2,"tiruchirappalli","1239752","2259353198"
"tamil-nadu",2020,3,"chennai","17354210","39868873382"
"tamil-nadu",2020,3,"coimbatore","6742559","13861133095"
"tamil-nadu",2020,3,"thiruvallur","5496010","10295422113"
"tamil-nadu",2020,3,"chengalpattu","5205491","7909757202"
"tamil-nadu",2020,3,"kancheepuram","3333347","5572087481"
"tamil-nadu",2020,3,"salem","3016579","6990924402"
"tamil-nadu",2020,3,"krishnagiri","2701216","4989224721"
"tamil-nadu",2020,3,"tiruppur","2654998","5542739051"
"tamil-nadu",2020,3,"madurai","2157858","4867134340"
"tamil-nadu",2020,3,"erode","1662818","3580607369"
"tamil-nadu",2020,4,"chennai","24172148","46230345977"
"tamil-nadu",2020,4,"coimbatore","10473572","18723397961"
"tamil-nadu",2020,4,"thiruvallur","10184454","17303936393"
"tamil-nadu",2020,4,"chengalpattu","10168033","13669246948"
"tamil-nadu",2020,4,"kancheepuram","6509711","9795433898"
"tamil-nadu",2020,4,"krishnagiri","5011992","9044884706"
"tamil-nadu",2020,4,"salem","4407759","9865912488"
"tamil-nadu",2020,4,"tiruppur","4364806","8662796447"
"tamil-nadu",2020,4,"madurai","3222620","7010358411"
"tamil-nadu",2020,4,"erode","2534766","5126731992"
"tamil-nadu",2021,1,"chennai","39623781","67401706553"
"tamil-nadu",2021,1,"coimbatore","13630124","22657497372"
"tamil-nadu",2021,1,"chengalpattu","11689531","15537387200"
"tamil-nadu",2021,1,"thiruvallur","11085004","18895161862"
"tamil-nadu",2021,1,"kancheepuram","7239244","10815729803"
"tamil-nadu",2021,1,"salem","5675889","12397067358"
"tamil-nadu",2021,1,"krishnagiri","5202492","9440763059"
"tamil-nadu",2021,1,"tiruppur","4975985","9855808601"
"tamil-nadu",2021,1,"madurai","3516926","7776155489"
"tamil-nadu",2021,1,"erode","3015359","6105816825"
"tamil-nadu",2021,2,"chennai","43737916","74499227804"
"tamil-nadu",2021,2,"coimbatore","13478464","22760967334"
"tamil-nadu",2021,2,"thiruvallur","10992425","19318347570"
"tamil-nadu",2021,2,"chengalpattu","10075805","14457269251"
"tamil-nadu",2021,2,"kancheepuram","6712965","10372666957"
"tamil-nadu",2021,2,"salem","6557056","13210082951"
"tamil-nadu",2021,2,"krishnagiri","5709389","10202810394"
"tamil-nadu",2021,2,"tiruppur","5150795","9379303653"
"tamil-nadu",2021,2,"madurai","3953976","8300059490"
"tamil-nadu",2021,2,"erode","3273510","6223483781"
"tamil-nadu",2021,3,"chennai","60971210","100463999673"
"tamil-nadu",2021,3,"coimbatore","20245762","33773953434"
"tamil-nadu",2021,3,"thiruvallur","15395149","26049988525"
"tamil-nadu",2021,3,"chengalpattu","14140388","19685011909"
"tamil-nadu",2021,3,"kancheepuram","9646258","14550143057"
"tamil-nadu",2021,3,"salem","8972048","18517560410"
"tamil-nadu",2021,3,"tiruppur","8398025","15282996500"
"tamil-nadu",2021,3,"krishnagiri","8122339","14578072273"
"tamil-nadu",2021,3,"madurai","5142737","11208939184"
"tamil-nadu",2021,3,"erode","4668549","9015063257"
"tamil-nadu",2021,4,"chennai","76229690","118203166309"
"tamil-nadu",2021,4,"coimbatore","27081380","43635817078"
"tamil-nadu",2021,4,"thiruvallur","19146359","31072880036"
"tamil-nadu",2021,4,"chengalpattu","17730987","23840432091"
"tamil-nadu",2021,4,"salem","11783515","22754882845"
"tamil-nadu",2021,4,"kancheepuram","11777894","17286201190"
"tamil-nadu",2021,4,"tiruppur","11167439","18701118258"
"tamil-nadu",2021,4,"krishnagiri","10363352","18220873237"
"tamil-nadu",2021,4,"madurai","6309318","13464800515"
"tamil-nadu",2021,4,"erode","6109637","11279232351"
"tamil-nadu",2022,1,"chennai","87458453","135444152913"
"tamil-nadu",2022,1,"coimbatore","30679187","51963955887"
"tamil-nadu",2022,1,"thiruvallur","21243322","35412374869"
"tamil-nadu",2022,1,"chengalpattu","19802491","27209616573"
"tamil-nadu",2022,1,"salem","13278693","26325325606"
"tamil-nadu",2022,1,"kancheepuram","13219354","19642924523"
"tamil-nadu",2022,1,"tiruppur","12755181","20994558968"
"tripura",2019,2,"dhalai","35446","57168085"
"tamil-nadu",2022,1,"krishnagiri","11729353","20650466209"
"tamil-nadu",2022,1,"madurai","7084562","15309320990"
"tamil-nadu",2022,1,"erode","6860000","12788323701"
"tamil-nadu",2022,2,"chennai","105344784","154665269696"
"tamil-nadu",2022,2,"coimbatore","36695888","59260276493"
"tamil-nadu",2022,2,"thiruvallur","25490825","40588215772"
"tamil-nadu",2022,2,"chengalpattu","25456618","33118244167"
"tamil-nadu",2022,2,"salem","16106627","30338068695"
"tamil-nadu",2022,2,"kancheepuram","15868496","22731542492"
"tamil-nadu",2022,2,"tiruppur","15482000","23838727353"
"tamil-nadu",2022,2,"krishnagiri","13942838","24721054680"
"tamil-nadu",2022,2,"madurai","8320838","17264493942"
"tamil-nadu",2022,2,"erode","8037374","14313011584"
"tamil-nadu",2022,3,"chengalpattu","78987490","106079722726"
"tamil-nadu",2022,3,"coimbatore","43610373","63815834930"
"tamil-nadu",2022,3,"chennai","42908667","65344650468"
"tamil-nadu",2022,3,"salem","31403065","50435972372"
"tamil-nadu",2022,3,"thiruvallur","25690184","40124901027"
"tamil-nadu",2022,3,"madurai","18854500","34963057318"
"tamil-nadu",2022,3,"tiruppur","17847117","25599159009"
"tamil-nadu",2022,3,"kancheepuram","16476680","22598905114"
"tamil-nadu",2022,3,"krishnagiri","14932340","25680854033"
"tamil-nadu",2022,3,"erode","9576460","15897874507"
"tamil-nadu",2022,4,"chengalpattu","109159290","143850411731"
"tamil-nadu",2022,4,"coimbatore","40259816","56926594390"
"tamil-nadu",2022,4,"chennai","36087169","52708969518"
"tamil-nadu",2022,4,"salem","33193962","52189264731"
"tamil-nadu",2022,4,"thiruvallur","27335584","41018657465"
"tamil-nadu",2022,4,"madurai","21930141","39075713284"
"tamil-nadu",2022,4,"tiruppur","20078625","27993817373"
"tamil-nadu",2022,4,"kancheepuram","17540782","22979273761"
"tamil-nadu",2022,4,"krishnagiri","16419186","27528800881"
"tamil-nadu",2022,4,"tiruchirappalli","10348183","18674871634"
"tamil-nadu",2023,1,"chennai","54082635","74022904169"
